Year	Month	Day	Hour	Minute	DayTime	StatA02cmA	StatA03cmU	StatA15cmU	StatB02cmA	StatB03cmU	StatB15cmU	StatD02cmA	StatD03cmU	StatD15cmU
2018	8	7	0	0	7,000	19,85	20,52	22,81	23,77	22,43	22,81	23,77	23,00	22,62
2018	8	7	0	15	7,004	20,71	20,71	22,72	23,58	22,62	22,81	23,68	23,10	22,62
2018	8	7	0	30	7,008	20,52	21,00	22,62	23,48	22,72	22,72	23,58	23,10	22,62
2018	8	7	0	45	7,013	20,62	20,90	22,53	23,39	22,81	22,72	23,68	23,10	22,62
2018	8	7	1	0	7,042	20,52	20,90	22,43	23,29	22,81	22,72	23,77	23,20	22,62
2018	8	7	1	15	7,046	20,71	21,00	22,33	23,20	22,91	22,72	23,77	23,20	22,72
2018	8	7	1	30	7,050	21,66	21,38	22,24	23,00	22,81	22,72	23,77	23,29	22,72
2018	8	7	1	45	7,054	21,66	21,57	22,24	23,10	22,81	22,72	23,77	23,29	22,72
2018	8	7	2	0	7,083	21,95	21,76	22,14	23,20	22,81	22,72	23,68	23,29	22,72
2018	8	7	2	15	7,088	22,05	21,86	22,14	23,29	22,91	22,72	23,58	23,29	22,72
2018	8	7	2	30	7,092	21,86	21,86	22,14	23,39	22,91	22,72	23,29	23,20	22,72
2018	8	7	2	45	7,096	21,95	21,86	22,14	23,29	22,91	22,72	23,29	23,20	22,81
2018	8	7	3	0	7,125	21,95	21,95	22,14	23,20	22,91	22,72	23,29	23,10	22,81
2018	8	7	3	15	7,129	22,14	21,95	22,14	23,00	22,91	22,72	23,39	23,10	22,81
2018	8	7	3	30	7,133	22,05	22,05	22,14	22,91	22,91	22,72	23,39	23,10	22,81
2018	8	7	3	45	7,138	21,95	22,05	22,05	22,91	22,81	22,72	23,39	23,20	22,81
2018	8	7	4	0	7,167	21,95	22,05	22,14	22,91	22,81	22,72	23,29	23,10	22,81
2018	8	7	4	15	7,171	21,66	21,95	22,05	23,00	22,81	22,72	23,29	23,10	22,81
2018	8	7	4	30	7,175	21,66	21,76	22,05	23,00	22,81	22,72	23,29	23,10	22,72
2018	8	7	4	45	7,179	21,86	21,86	22,05	22,91	22,81	22,72	23,29	23,10	22,81
2018	8	7	5	0	7,208	21,76	21,86	22,05	22,91	22,81	22,72	23,29	23,10	22,72
2018	8	7	5	15	7,213	21,28	21,76	22,05	22,81	22,81	22,72	23,10	23,10	22,81
2018	8	7	5	30	7,217	21,19	21,57	22,05	22,72	22,72	22,72	23,68	23,20	22,72
2018	8	7	5	45	7,221	20,90	21,38	22,05	22,62	22,72	22,72	23,10	23,20	22,72
2018	8	7	6	0	7,250	20,62	21,19	22,05	22,53	22,62	22,72	22,72	23,00	22,72
2018	8	7	6	15	7,254	20,04	20,90	21,95	22,62	22,62	22,62	23,10	22,91	22,72
2018	8	7	6	30	7,258	20,33	20,90	21,95	22,53	22,62	22,62	23,20	23,00	22,72
2018	8	7	6	45	7,263	19,76	20,90	21,86	22,24	22,62	22,62	22,91	22,91	22,72
2018	8	7	7	0	7,292	19,76	20,81	21,86	21,95	22,53	22,62	22,53	22,81	22,72
2018	8	7	7	15	7,296	21,00	20,81	21,86	21,47	22,43	22,62	22,24	22,72	22,72
2018	8	7	7	30	7,300	21,57	20,81	21,76	21,28	22,24	22,62	21,95	22,53	22,72
2018	8	7	7	45	7,304	21,95	21,00	21,76	21,57	22,14	22,53	21,95	22,33	22,62
2018	8	7	8	0	7,333	22,24	21,19	21,76	23,48	22,05	22,53	23,10	22,33	22,62
2018	8	7	8	15	7,338	23,48	21,57	21,76	24,55	22,05	22,43	24,45	22,43	22,62
2018	8	7	8	30	7,342	24,16	21,95	21,66	25,42	22,05	22,43	24,74	22,53	22,62
2018	8	7	8	45	7,346	24,93	22,43	21,66	26,20	22,14	22,43	25,13	22,72	22,53
2018	8	7	9	0	7,375	25,81	22,91	21,66	26,88	22,24	22,43	25,61	22,91	22,53
2018	8	7	9	15	7,379	26,68	23,39	21,66	27,76	22,43	22,33	26,49	23,10	22,53
2018	8	7	9	30	7,383	27,67	23,87	21,66	28,56	22,72	22,33	27,27	23,29	22,62
2018	8	7	9	45	7,388	28,46	24,35	21,76	29,05	23,00	22,33	27,67	23,58	22,62
2018	8	7	10	0	7,417	29,35	24,84	21,76	29,95	23,29	22,43	28,26	23,87	22,72
2018	8	7	10	15	7,421	30,15	25,32	21,86	31,06	23,58	22,43	29,05	24,26	22,72
2018	8	7	10	30	7,425	31,17	25,81	21,95	31,88	23,87	22,53	29,65	24,55	22,81
2018	8	7	10	45	7,429	32,29	26,39	22,05	33,33	24,26	22,62	30,36	24,93	22,91
2018	8	7	11	0	7,458	33,01	26,88	22,14	33,95	24,64	22,62	30,86	25,42	23,10
2018	8	7	11	15	7,463	33,85	27,37	22,24	34,06	25,03	22,81	31,27	25,90	23,20
2018	8	7	11	30	7,467	34,48	27,86	22,33	34,27	25,51	22,91	24,84	25,90	23,29
2018	8	7	11	45	7,471	34,69	28,26	22,53	29,25	25,90	23,10	24,64	25,03	23,39
2018	8	7	12	0	7,500	35,76	28,66	22,62	26,98	25,81	23,20	24,64	24,64	23,48
2018	8	7	12	15	7,504	33,43	28,95	22,81	26,10	25,61	23,39	24,93	24,55	23,48
2018	8	7	12	30	7,508	31,27	28,85	23,00	26,20	25,32	23,48	24,93	24,55	23,58
2018	8	7	12	45	7,513	28,85	27,47	23,10	26,29	25,13	23,68	24,74	24,45	23,58
2018	8	7	13	0	7,542	27,86	26,78	23,29	26,29	24,93	23,68	24,55	24,35	23,58
2018	8	7	13	15	7,546	27,67	26,59	23,39	26,10	24,84	23,77	24,74	24,35	23,58
2018	8	7	13	30	7,550	28,46	26,68	23,48	26,20	24,84	23,77	24,74	24,35	23,58
2018	8	7	13	45	7,554	29,45	26,98	23,58	26,29	24,74	23,77	24,74	24,26	23,58
2018	8	7	14	0	7,583	29,45	26,98	23,68	26,20	24,74	23,77	24,84	24,26	23,58
2018	8	7	14	15	7,588	29,45	27,08	23,77	26,20	24,74	23,77	24,84	24,35	23,58
2018	8	7	14	30	7,592	28,56	26,88	23,77	26,20	24,84	23,87	24,93	24,26	23,58
2018	8	7	14	45	7,596	28,46	26,88	23,87	26,10	24,84	23,87	24,84	24,35	23,58
2018	8	7	15	0	7,625	29,05	26,98	23,97	26,29	24,84	23,87	24,74	24,35	23,58
2018	8	7	15	15	7,629	29,35	27,17	23,97	26,49	24,84	23,87	24,64	24,26	23,58
2018	8	7	15	30	7,633	29,15	27,27	24,06	26,49	24,84	23,87	24,74	24,26	23,58
2018	8	7	15	45	7,638	29,05	27,27	24,06	26,59	24,84	23,87	24,74	24,26	23,58
2018	8	7	16	0	7,667	28,75	27,27	24,93	26,49	24,84	23,87	24,84	24,35	23,58
2018	8	7	16	15	7,671	28,75	27,27	24,93	26,49	24,84	23,87	24,93	24,35	23,58
2018	8	7	16	30	7,675	28,66	27,27	NA	26,59	24,84	23,87	24,84	24,35	23,58
2018	8	7	16	45	7,679	28,66	27,27	NA	26,59	24,84	23,97	24,74	24,35	23,58
2018	8	7	17	0	7,708	28,46	27,27	24,35	26,59	24,84	23,97	24,84	24,35	23,58
2018	8	7	17	15	7,713	28,56	27,27	24,45	26,59	24,84	23,97	24,93	24,35	23,58
2018	8	7	17	30	7,717	28,75	27,37	24,45	26,59	24,93	23,97	24,74	24,35	23,58
2018	8	7	17	45	7,721	28,75	27,37	24,55	26,49	24,93	23,97	24,93	24,35	23,58
2018	8	7	18	0	7,750	28,75	27,57	24,55	26,39	24,93	23,97	25,32	24,45	23,58
2018	8	7	18	15	7,754	28,95	27,76	24,64	26,49	24,93	23,97	25,51	24,55	23,58
2018	8	7	18	30	7,758	29,15	27,86	24,64	26,49	24,93	23,97	25,81	24,74	23,58
2018	8	7	18	45	7,763	29,35	28,16	24,74	26,68	24,93	23,97	26,10	24,93	23,68
2018	8	7	19	0	7,792	29,55	28,06	24,84	26,59	25,03	24,06	26,20	25,13	23,68
2018	8	7	19	15	7,796	28,26	27,57	24,84	26,39	25,13	24,06	26,00	25,13	23,68
2018	8	7	19	30	7,800	29,05	27,08	24,93	26,39	25,13	24,06	26,10	25,13	23,77
2018	8	7	19	45	7,804	27,67	26,78	24,93	26,88	25,13	24,06	26,00	25,22	23,77
2018	8	7	20	0	7,833	26,88	26,39	25,03	27,17	25,22	24,06	26,00	25,22	23,77
2018	8	7	20	15	7,838	26,78	26,29	25,03	26,98	25,32	24,16	26,20	25,22	23,87
2018	8	7	20	30	7,842	26,39	26,10	25,03	26,49	25,42	24,16	26,20	25,32	23,87
2018	8	7	20	45	7,846	26,20	25,81	25,03	25,81	25,32	24,16	25,13	25,22	23,87
2018	8	7	21	0	7,875	25,71	25,61	25,03	25,22	25,22	24,16	25,32	25,03	23,97
2018	8	7	21	15	7,879	25,22	25,32	24,93	24,74	25,13	24,26	25,13	24,74	23,97
2018	8	7	21	30	7,883	24,74	25,03	24,93	24,26	24,93	24,26	24,55	24,45	23,97
2018	8	7	21	45	7,888	24,74	24,74	24,93	24,26	24,84	24,26	24,45	24,26	23,97
2018	8	7	22	0	7,917	24,93	24,45	24,93	24,35	24,64	24,26	24,55	24,16	23,87
2018	8	7	22	15	7,921	24,84	24,26	24,84	24,26	24,55	24,26	24,35	23,97	23,87
2018	8	7	22	30	7,925	24,45	23,97	24,74	24,06	24,35	24,26	24,26	23,87	23,87
2018	8	7	22	45	7,929	24,55	23,68	24,74	23,97	24,26	24,16	24,16	23,68	23,77
2018	8	7	23	0	7,958	24,35	23,58	24,64	23,87	24,06	24,16	23,97	23,48	23,77
2018	8	7	23	15	7,963	24,35	23,48	24,55	23,87	23,97	24,16	24,06	23,39	23,68
2018	8	7	23	30	7,967	24,35	23,39	24,45	23,97	23,87	24,06	23,97	23,29	23,68
2018	8	7	23	45	7,971	24,26	23,29	24,35	23,87	23,77	24,06	23,97	23,20	23,58
2018	8	8	0	0	8,000	24,06	23,20	24,35	23,77	23,68	23,97	23,77	23,10	23,48
2018	8	8	0	15	8,004	23,10	22,62	24,26	22,91	23,58	23,87	24,45	23,10	23,48
2018	8	8	0	30	8,008	21,95	22,05	24,16	24,45	23,29	23,87	24,35	23,87	23,48
2018	8	8	0	45	8,013	21,95	21,86	24,06	25,32	23,68	23,77	24,06	23,77	23,39
2018	8	8	1	0	8,042	23,58	22,81	23,97	25,42	23,87	23,68	24,16	23,77	23,39
2018	8	8	1	15	8,046	24,93	24,06	23,87	25,32	24,06	23,68	23,97	23,77	23,39
2018	8	8	1	30	8,050	25,22	24,55	23,77	25,32	24,16	23,68	23,97	23,77	23,39
2018	8	8	1	45	8,054	25,13	24,74	23,77	25,32	24,26	23,68	23,97	23,77	23,39
2018	8	8	2	0	8,083	25,13	24,74	23,77	24,74	24,26	23,68	24,26	23,97	23,39
2018	8	8	2	15	8,088	24,84	24,64	23,77	24,84	24,26	23,68	24,16	23,97	23,39
2018	8	8	2	30	8,092	24,84	24,64	23,77	25,13	24,26	23,68	24,26	23,87	23,39
2018	8	8	2	45	8,096	24,74	24,64	23,77	24,64	24,26	23,77	24,06	23,87	23,39
2018	8	8	3	0	8,125	23,77	23,77	23,77	24,55	24,26	23,77	23,77	23,77	23,39
2018	8	8	3	15	8,129	24,26	24,26	23,77	24,26	24,16	23,77	23,58	23,68	23,39
2018	8	8	3	30	8,133	24,16	24,16	23,77	24,35	24,16	23,77	24,06	23,77	23,39
2018	8	8	3	45	8,138	22,53	22,62	23,77	24,16	24,06	23,77	23,58	23,68	23,39
2018	8	8	4	0	8,167	22,81	22,91	23,77	23,58	24,06	23,77	23,29	23,48	23,39
2018	8	8	4	15	8,171	22,62	22,72	23,68	23,58	23,87	23,77	23,29	23,48	23,39
2018	8	8	4	30	8,175	22,62	22,72	23,68	23,58	23,77	23,77	23,29	23,39	23,39
2018	8	8	4	45	8,179	22,62	22,62	23,68	23,29	23,77	23,68	23,29	23,39	23,29
2018	8	8	5	0	8,208	22,62	22,62	23,58	23,48	23,68	23,68	23,68	23,39	23,29
2018	8	8	5	15	8,213	22,24	22,24	23,58	23,39	23,58	23,68	23,58	23,48	23,29
2018	8	8	5	30	8,217	22,53	22,62	23,48	23,10	23,48	23,68	23,29	23,39	23,29
2018	8	8	5	45	8,221	22,14	22,24	23,48	23,29	23,48	23,58	23,68	23,39	23,29
2018	8	8	6	0	8,250	22,24	22,24	23,39	23,20	23,48	23,58	23,77	23,48	23,29
2018	8	8	6	15	8,254	22,43	22,53	23,39	22,91	23,39	23,58	23,29	23,39	23,29
2018	8	8	6	30	8,258	21,66	21,76	23,29	23,58	23,29	23,48	23,58	23,39	23,20
2018	8	8	6	45	8,263	21,76	21,76	23,29	23,48	23,39	23,48	23,29	23,39	23,20
2018	8	8	7	0	8,292	21,76	21,76	23,20	23,48	23,39	23,48	23,39	23,29	23,20
2018	8	8	7	15	8,296	21,66	21,57	23,10	23,68	23,39	23,39	23,77	23,48	23,20
2018	8	8	7	30	8,300	21,38	21,28	23,10	23,77	23,39	23,39	23,68	23,48	23,20
2018	8	8	7	45	8,304	22,14	21,66	23,00	23,97	23,48	23,39	23,68	23,48	23,20
2018	8	8	8	0	8,333	22,91	22,24	22,91	24,16	23,48	23,39	23,87	23,58	23,20
2018	8	8	8	15	8,338	25,03	23,00	22,91	24,55	23,48	23,39	23,97	23,58	23,20
2018	8	8	8	30	8,342	23,77	22,81	22,91	24,16	23,48	23,39	23,68	23,58	23,20
2018	8	8	8	45	8,346	25,32	23,39	22,91	24,45	23,48	23,39	23,77	23,58	23,20
2018	8	8	9	0	8,375	24,84	23,48	22,91	23,48	23,48	23,39	23,77	23,58	23,20
2018	8	8	9	15	8,379	26,20	24,06	22,91	24,16	23,39	23,39	23,68	23,48	23,20
2018	8	8	9	30	8,383	26,88	24,45	22,91	26,00	23,29	23,29	23,77	23,39	23,20
2018	8	8	9	45	8,388	25,90	24,26	22,91	25,61	23,39	23,29	23,87	23,48	23,20
2018	8	8	10	0	8,417	26,20	24,35	22,91	26,10	23,48	23,29	24,64	23,48	23,20
2018	8	8	10	15	8,421	26,49	24,55	22,91	26,88	23,48	23,29	25,61	23,68	23,20
2018	8	8	10	30	8,425	28,56	25,13	23,00	28,85	23,58	23,29	26,68	23,87	23,20
2018	8	8	10	45	8,429	29,55	26,29	23,00	30,36	23,77	23,29	27,86	24,64	23,20
2018	8	8	11	0	8,458	27,08	25,90	23,10	27,76	23,97	23,29	26,00	24,93	23,29
2018	8	8	11	15	8,463	28,06	26,10	23,10	28,16	24,06	23,29	25,90	24,74	23,29
2018	8	8	11	30	8,467	27,76	26,20	23,20	27,76	24,16	23,39	25,61	24,84	23,39
2018	8	8	11	45	8,471	27,96	26,10	23,20	28,06	24,16	23,39	25,81	24,74	23,39
2018	8	8	12	0	8,500	28,36	26,29	23,29	27,76	24,16	23,48	25,61	24,93	23,48
2018	8	8	12	15	8,504	25,03	24,45	23,29	25,13	24,16	23,48	24,45	24,64	23,48
2018	8	8	12	30	8,508	23,20	23,10	23,29	24,26	23,97	23,48	23,87	24,16	23,58
2018	8	8	12	45	8,513	23,10	22,91	23,29	23,97	23,97	23,58	23,77	23,87	23,48
2018	8	8	13	0	8,542	25,13	23,77	23,29	24,64	23,87	23,58	24,06	23,87	23,48
2018	8	8	13	15	8,546	25,51	24,16	23,29	24,45	23,87	23,58	23,97	23,77	23,48
2018	8	8	13	30	8,550	25,03	24,35	23,20	24,45	23,77	23,58	24,06	23,77	23,48
2018	8	8	13	45	8,554	24,64	24,16	23,20	24,35	23,77	23,58	23,87	23,77	23,48
2018	8	8	14	0	8,583	25,42	24,26	23,20	24,45	23,77	23,58	23,87	23,68	23,48
2018	8	8	14	15	8,588	24,93	24,16	23,20	24,45	23,68	23,58	23,77	23,68	23,39
2018	8	8	14	30	8,592	26,39	24,45	23,20	24,74	23,68	23,58	23,97	23,68	23,39
2018	8	8	14	45	8,596	25,61	24,45	23,20	24,74	23,68	23,48	23,87	23,68	23,39
2018	8	8	15	0	8,625	25,22	24,45	23,20	24,64	23,68	23,48	23,97	23,68	23,39
2018	8	8	15	15	8,629	24,64	24,26	23,29	24,26	23,68	23,48	23,87	23,68	23,39
2018	8	8	15	30	8,633	24,55	24,16	23,29	23,97	23,68	23,48	23,87	23,68	23,39
2018	8	8	15	45	8,638	24,26	24,06	23,29	23,97	23,68	23,48	23,77	23,58	23,39
2018	8	8	16	0	8,667	24,06	23,87	23,29	23,68	23,58	23,48	23,68	23,58	23,29
2018	8	8	16	15	8,671	24,35	23,97	23,29	23,77	23,58	23,48	23,68	23,58	23,29
2018	8	8	16	30	8,675	24,06	23,87	23,29	23,68	23,58	23,48	23,68	23,48	23,29
2018	8	8	16	45	8,679	24,06	23,87	23,29	23,68	23,48	23,39	23,68	23,48	23,29
2018	8	8	17	0	8,708	23,97	23,77	23,29	23,58	23,48	23,39	23,68	23,48	23,29
2018	8	8	17	15	8,713	24,26	23,87	23,29	23,58	23,48	23,39	23,68	23,48	23,29
2018	8	8	17	30	8,717	24,26	23,87	23,29	23,87	23,48	23,39	23,68	23,48	23,29
2018	8	8	17	45	8,721	24,26	23,87	23,29	23,97	23,48	23,39	23,68	23,48	23,29
2018	8	8	18	0	8,750	24,35	23,97	23,29	24,06	23,48	23,39	23,77	23,48	23,29
2018	8	8	18	15	8,754	24,16	23,97	23,29	23,97	23,48	23,39	23,77	23,48	23,20
2018	8	8	18	30	8,758	24,16	23,97	23,29	23,97	23,48	23,39	23,68	23,48	23,20
2018	8	8	18	45	8,763	24,06	23,77	23,29	23,87	23,39	23,39	23,68	23,48	23,20
2018	8	8	19	0	8,792	23,87	23,68	23,29	23,77	23,39	23,29	23,58	23,48	23,20
2018	8	8	19	15	8,796	23,87	23,68	23,29	23,77	23,39	23,29	23,58	23,39	23,20
2018	8	8	19	30	8,800	23,68	23,48	23,29	23,68	23,39	23,29	23,58	23,39	23,20
2018	8	8	19	45	8,804	23,68	23,48	23,29	23,58	23,39	23,29	23,58	23,39	23,20
2018	8	8	20	0	8,833	23,48	23,48	23,29	23,58	23,39	23,29	23,48	23,39	23,20
2018	8	8	20	15	8,838	23,58	23,39	23,29	23,48	23,39	23,29	23,48	23,39	23,20
2018	8	8	20	30	8,842	23,00	23,00	23,29	23,39	23,29	23,29	23,39	23,39	23,20
2018	8	8	20	45	8,846	22,05	22,14	23,29	23,29	23,29	23,29	23,29	23,29	23,20
2018	8	8	21	0	8,875	18,71	20,62	23,20	23,10	23,20	23,29	23,10	23,20	23,10
2018	8	8	21	15	8,879	17,86	19,95	23,20	22,91	23,20	23,29	23,00	23,10	23,10
2018	8	8	21	30	8,883	17,57	19,57	23,00	22,72	23,10	23,20	22,81	23,00	23,10
2018	8	8	21	45	8,888	17,67	19,28	22,91	22,33	23,00	23,20	22,53	22,91	23,10
2018	8	8	22	0	8,917	17,67	19,09	22,81	21,86	22,81	23,20	22,14	22,72	23,10
2018	8	8	22	15	8,921	17,57	18,71	22,72	20,90	22,62	23,10	21,66	22,53	23,00
2018	8	8	22	30	8,925	17,48	18,52	22,53	18,90	22,33	23,10	20,52	22,14	22,91
2018	8	8	22	45	8,929	17,38	18,43	22,43	18,05	22,05	23,00	18,33	21,57	22,72
2018	8	8	23	0	8,958	17,28	18,24	22,33	17,86	21,66	22,91	18,33	21,09	22,62
2018	8	8	23	15	8,963	17,19	18,24	22,24	17,76	21,38	22,91	18,14	20,90	22,53
2018	8	8	23	30	8,967	17,19	18,05	22,14	17,67	21,19	22,72	18,14	20,71	22,43
2018	8	8	23	45	8,971	17,09	18,05	21,95	17,67	20,90	22,62	18,14	20,42	22,24
2018	8	9	0	0	9,000	17,19	17,95	21,86	17,67	20,71	22,53	18,05	20,23	22,14
2018	8	9	0	15	9,004	17,09	17,95	21,76	17,48	20,62	22,43	17,95	20,04	22,05
2018	8	9	0	30	9,008	17,09	17,95	21,66	17,48	20,42	22,33	17,95	19,95	21,95
2018	8	9	0	45	9,013	17,19	17,86	21,57	17,48	20,33	22,14	17,95	19,85	21,86
2018	8	9	1	0	9,042	16,71	17,76	21,47	17,28	20,14	22,05	17,67	19,76	21,76
2018	8	9	1	15	9,046	16,43	17,67	21,38	16,81	20,04	21,95	17,28	19,57	21,66
2018	8	9	1	30	9,050	16,43	17,48	21,28	16,71	19,95	21,86	22,05	20,23	21,57
2018	8	9	1	45	9,054	16,24	17,48	21,19	21,00	19,95	21,76	22,81	21,28	21,57
2018	8	9	2	0	9,083	16,43	17,38	21,19	21,76	20,33	21,66	23,00	21,86	21,57
2018	8	9	2	15	9,088	17,86	17,86	21,00	21,86	20,81	21,57	23,00	22,05	21,66
2018	8	9	2	30	9,092	20,04	20,04	21,00	21,86	21,00	21,57	23,29	22,33	21,66
2018	8	9	2	45	9,096	20,81	20,71	20,90	22,05	21,19	21,57	23,29	22,43	21,76
2018	8	9	3	0	9,125	19,76	19,95	20,90	22,14	21,38	21,57	22,91	22,53	21,86
2018	8	9	3	15	9,129	21,19	21,09	20,90	22,24	21,47	21,66	22,53	22,24	21,86
2018	8	9	3	30	9,133	18,62	18,81	20,90	22,24	21,57	21,66	22,33	22,24	21,95
2018	8	9	3	45	9,138	19,00	18,81	20,90	22,14	21,66	21,66	22,24	22,14	21,95
2018	8	9	4	0	9,167	19,95	20,04	20,90	22,05	21,76	21,76	21,86	22,05	21,95
2018	8	9	4	15	9,171	20,33	20,23	20,81	21,95	21,76	21,76	22,43	22,05	21,95
2018	8	9	4	30	9,175	19,95	20,04	20,90	21,86	21,76	21,76	22,14	22,05	22,05
2018	8	9	4	45	9,179	20,52	20,42	20,90	21,86	21,76	21,86	22,62	22,05	22,05
2018	8	9	5	0	9,208	21,00	21,00	20,90	21,47	21,76	21,86	22,62	22,24	22,05
2018	8	9	5	15	9,213	20,62	20,71	20,90	21,47	21,66	21,86	22,53	22,24	22,05
2018	8	9	5	30	9,217	20,81	20,81	20,90	21,28	21,66	21,86	22,33	22,24	22,05
2018	8	9	5	45	9,221	21,00	21,00	20,90	20,52	21,57	21,86	22,24	22,24	22,05
2018	8	9	6	0	9,250	20,90	20,90	21,00	19,57	21,28	21,86	22,33	22,24	22,05
2018	8	9	6	15	9,254	20,33	20,42	21,00	19,85	21,00	21,86	22,24	22,14	22,05
2018	8	9	6	30	9,258	20,90	20,81	21,00	19,38	20,81	21,86	22,33	22,14	22,14
2018	8	9	6	45	9,263	20,81	20,81	21,00	19,57	20,71	21,76	22,14	22,14	22,14
2018	8	9	7	0	9,292	20,71	20,71	21,09	19,47	20,52	21,76	21,86	22,05	22,14
2018	8	9	7	15	9,296	20,81	20,71	21,09	19,57	20,52	21,66	21,00	21,76	22,05
2018	8	9	7	30	9,300	20,62	20,62	21,09	19,47	20,42	21,57	20,62	21,47	22,05
2018	8	9	7	45	9,304	18,71	18,81	21,09	20,23	20,42	21,57	19,76	21,00	21,95
2018	8	9	8	0	9,333	19,00	18,81	21,09	21,28	20,52	21,47	20,52	20,90	21,86
2018	8	9	8	15	9,338	21,09	21,00	21,00	22,43	20,81	21,47	22,24	21,47	21,86
2018	8	9	8	30	9,342	20,14	20,14	21,00	22,53	21,19	21,47	22,33	21,76	21,86
2018	8	9	8	45	9,346	19,57	19,38	21,00	22,81	21,38	21,38	22,53	21,95	21,86
2018	8	9	9	0	9,375	20,42	19,66	20,90	22,91	21,47	21,47	22,53	22,05	21,86
2018	8	9	9	15	9,379	20,04	19,85	20,90	22,43	21,57	21,47	22,33	22,05	21,95
2018	8	9	9	30	9,383	20,52	19,85	20,90	22,33	21,66	21,47	22,24	22,05	21,95
2018	8	9	9	45	9,388	20,90	19,95	20,90	22,14	21,66	21,57	22,14	22,05	21,95
2018	8	9	10	0	9,417	21,47	20,04	20,90	20,52	21,57	21,57	22,05	21,95	21,95
2018	8	9	10	15	9,421	23,58	20,62	20,90	21,09	21,28	21,57	21,76	21,86	21,95
2018	8	9	10	30	9,425	24,55	21,38	20,90	22,14	21,09	21,57	21,86	21,66	21,95
2018	8	9	10	45	9,429	25,61	21,86	20,90	24,06	21,19	21,57	22,53	21,76	21,95
2018	8	9	11	0	9,458	30,66	24,06	20,90	29,85	21,38	21,57	30,26	22,43	21,95
2018	8	9	11	15	9,463	30,86	24,84	20,90	30,46	21,86	21,57	30,26	23,10	21,95
2018	8	9	11	30	9,467	28,75	25,03	21,00	28,66	22,33	21,57	27,96	23,58	22,05
2018	8	9	11	45	9,471	28,16	24,74	21,09	27,96	22,62	21,66	27,08	23,68	22,14
2018	8	9	12	0	9,500	27,37	24,64	21,19	27,37	22,91	21,66	26,59	23,68	22,24
2018	8	9	12	15	9,504	26,39	24,35	21,28	26,49	23,00	21,76	25,90	23,68	22,33
2018	8	9	12	30	9,508	27,08	24,45	21,38	27,08	23,10	21,86	26,20	23,58	22,43
2018	8	9	12	45	9,513	26,49	24,55	21,57	26,59	23,10	21,95	25,61	23,58	22,43
2018	8	9	13	0	9,542	26,78	24,74	21,66	26,88	23,20	22,05	25,81	23,58	22,53
2018	8	9	13	15	9,546	25,32	24,26	21,76	25,42	23,20	22,14	24,64	23,58	22,53
2018	8	9	13	30	9,550	24,06	23,39	21,86	24,45	23,20	22,24	23,97	23,29	22,62
2018	8	9	13	45	9,554	24,55	23,20	21,86	24,45	23,00	22,33	23,87	23,00	22,62
2018	8	9	14	0	9,583	25,42	23,87	21,86	25,32	22,91	22,33	24,55	22,91	22,62
2018	8	9	14	15	9,588	25,22	23,68	21,86	25,03	22,91	22,43	23,77	22,81	22,62
2018	8	9	14	30	9,592	23,10	22,62	21,95	23,29	22,91	22,43	23,00	22,72	22,62
2018	8	9	14	45	9,596	22,81	22,14	21,95	22,53	22,72	22,43	23,29	22,81	22,62
2018	8	9	15	0	9,625	22,05	21,66	21,95	22,81	22,62	22,53	23,39	22,91	22,53
2018	8	9	15	15	9,629	21,95	21,76	21,95	23,10	22,62	22,53	23,29	23,00	22,53
2018	8	9	15	30	9,633	22,05	21,86	21,86	22,91	22,62	22,53	23,29	23,00	22,53
2018	8	9	15	45	9,638	21,86	21,76	21,86	22,81	22,62	22,43	23,39	23,00	22,53
2018	8	9	16	0	9,667	21,66	21,66	21,86	22,91	22,62	22,43	23,20	23,00	22,53
2018	8	9	16	15	9,671	21,57	21,57	21,86	23,10	22,62	22,43	23,20	23,00	22,53
2018	8	9	16	30	9,675	21,66	21,57	21,86	23,20	22,62	22,43	23,29	23,00	22,53
2018	8	9	16	45	9,679	21,57	21,47	21,86	23,20	22,72	22,43	23,29	23,00	22,53
2018	8	9	17	0	9,708	21,38	21,38	21,76	23,10	22,72	22,43	23,20	23,00	22,62
2018	8	9	17	15	9,713	21,38	21,38	21,76	23,10	22,72	22,43	23,20	23,00	22,62
2018	8	9	17	30	9,717	21,66	21,57	21,76	23,00	22,72	22,43	23,10	22,91	22,62
2018	8	9	17	45	9,721	21,76	21,66	21,76	23,10	22,72	22,43	23,10	22,91	22,62
2018	8	9	18	0	9,750	21,47	21,47	21,76	22,91	22,72	22,43	23,00	22,91	22,62
2018	8	9	18	15	9,754	22,24	22,05	21,76	22,91	22,62	22,43	22,91	22,91	22,53
2018	8	9	18	30	9,758	22,33	22,24	21,66	22,81	22,62	22,43	22,91	22,81	22,53
2018	8	9	18	45	9,763	22,43	22,24	21,66	22,81	22,62	22,43	22,91	22,81	22,53
2018	8	9	19	0	9,792	22,24	22,14	21,66	22,62	22,62	22,43	22,81	22,81	22,53
2018	8	9	19	15	9,796	22,14	22,14	21,76	22,62	22,53	22,43	22,81	22,72	22,53
2018	8	9	19	30	9,800	21,76	21,76	21,76	22,62	22,53	22,43	22,72	22,72	22,53
2018	8	9	19	45	9,804	22,14	22,05	21,76	22,53	22,53	22,43	22,72	22,72	22,53
